#

24.8159 -44.5253 32.4063 
37.7348 -35.5376 41.1427 
28.1196 -36.4796 56.3302 
15.2007 -45.4673 47.5937 
#

24.8159 -44.5253 32.4063 
24.3121 -26.55 33.2022 
14.6968 -27.492 48.3897 
15.2007 -45.4673 47.5937 
#

24.8077 -44.2902 32.4193 
24.0523 -26.3457 33.6125 
14.4536 -27.7579 48.7739 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
11.2592 -35.3179 24.6774 
1.66046 -36.7301 39.8389 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
12.0146 -53.2624 23.4842 
2.41587 -54.6747 38.6457 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
25.5631 -62.2347 31.2261 
15.9644 -63.6469 46.3875 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
38.3562 -53.2624 40.1611 
28.7575 -54.6747 55.3226 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
37.6008 -35.3179 41.3543 
28.0021 -36.7301 56.5158 
15.209 -45.7024 47.5807 
#

24.8077 -44.2902 32.4193 
24.0523 -26.3457 33.6125 
14.4536 -27.7579 48.7739 
15.209 -45.7024 47.5807 
#

24.7962 -44.0556 32.4375 
23.7898 -26.1542 34.0271 
14.2141 -28.0356 49.1522 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
11.1222 -35.1049 24.8939 
1.54649 -36.9863 40.0189 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
12.1286 -53.0063 23.3042 
2.55291 -54.8877 38.4292 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
25.8026 -61.957 30.8478 
16.2269 -63.8384 45.9729 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
38.4702 -53.0063 39.9811 
28.8945 -54.8877 55.1061 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
37.4638 -35.1049 41.5708 
27.8881 -36.9863 56.6958 
15.2205 -45.937 47.5625 
#

24.7962 -44.0556 32.4375 
23.7898 -26.1542 34.0271 
14.2141 -28.0356 49.1522 
15.2205 -45.937 47.5625 
#

24.7814 -43.8216 32.4609 
23.5246 -25.9756 34.4459 
13.9786 -28.325 49.5241 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
10.9822 -34.8986 25.1149 
1.43615 -37.248 40.1932 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
12.2389 -52.7446 23.1299 
2.69287 -55.094 38.2082 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
26.0381 -61.6676 30.4759 
16.492 -64.017 45.5541 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
38.5805 -52.7446 39.8068 
29.0345 -55.094 54.8851 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
37.3238 -34.8986 41.7918 
27.7778 -37.248 56.8701 
15.2353 -46.171 47.5391 
#

24.7814 -43.8216 32.4609 
23.5246 -25.9756 34.4459 
13.9786 -28.325 49.5241 
15.2353 -46.171 47.5391 
#

24.7633 -43.5884 32.4894 
23.2571 -25.81 34.8685 
13.7472 -28.6258 49.8896 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
10.8394 -34.6992 25.3405 
1.32951 -37.515 40.3616 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
12.3456 -52.4776 22.9615 
2.83568 -55.2934 37.9826 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
26.2695 -61.3668 30.1104 
16.7596 -64.1826 45.1315 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
38.6872 -52.4776 39.6384 
29.1773 -55.2934 54.6595 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
37.181 -34.6992 42.0174 
27.6711 -37.515 57.0385 
15.2534 -46.4042 47.5106 
#

24.7633 -43.5884 32.4894 
23.2571 -25.81 34.8685 
13.7472 -28.6258 49.8896 
15.2534 -46.4042 47.5106 
#

24.7419 -43.3562 32.5232 
22.9873 -25.6576 35.2946 
13.5202 -28.9378 50.2483 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
10.6938 -34.5069 25.5704 
1.22664 -37.7871 40.5241 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
12.4484 -52.2055 22.799 
2.98123 -55.4857 37.7527 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
26.4965 -61.0548 29.7517 
17.0293 -64.335 44.7054 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
38.79 -52.2055 39.4759 
29.3228 -55.4857 54.4296 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
37.0354 -34.5069 42.2473 
27.5682 -37.7871 57.201 
15.2747 -46.6364 47.4768 
#

24.7419 -43.3562 32.5232 
22.9873 -25.6576 35.2946 
13.5202 -28.9378 50.2483 
15.2747 -46.6364 47.4768 
#

24.7174 -43.1251 32.562 
22.7155 -25.5185 35.7239 
13.2975 -29.2608 50.5999 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
10.5456 -34.3218 25.8045 
1.12762 -38.0641 40.6805 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
12.5475 -51.9285 22.6426 
3.12942 -55.6708 37.5186 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
26.7192 -60.7318 29.4001 
17.3011 -64.4741 44.2761 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
38.8891 -51.9285 39.3195 
29.471 -55.6708 54.1955 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
36.8873 -34.3218 42.4814 
27.4692 -38.0641 57.3574 
15.2993 -46.8674 47.438 
#

24.7174 -43.1251 32.562 
22.7155 -25.5185 35.7239 
13.2975 -29.2608 50.5999 
15.2993 -46.8674 47.438 
#

24.6895 -42.8953 32.6059 
22.4419 -25.3927 36.1561 
13.0795 -29.5946 50.9443 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
10.3949 -34.144 26.0426 
1.03251 -38.3459 40.8307 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
12.6426 -51.6467 22.4924 
3.28016 -55.8486 37.2805 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
26.9372 -60.398 29.0557 
17.5748 -64.5999 43.8439 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
38.9842 -51.6467 39.1693 
29.6218 -55.8486 53.9574 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
36.7365 -34.144 42.7195 
27.3741 -38.3459 57.5076 
15.3271 -47.0972 47.3941 
#

24.6895 -42.8953 32.6059 
22.4419 -25.3927 36.1561 
13.0795 -29.5946 50.9443 
15.3271 -47.0972 47.3941 
#

24.6585 -42.667 32.6549 
22.1666 -25.2803 36.591 
12.8662 -29.9389 51.2812 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
10.2417 -33.9736 26.2845 
0.941385 -38.6322 40.9747 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
12.7337 -51.3603 22.3484 
3.43333 -56.0189 37.0386 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
27.1505 -60.0537 28.7188 
17.8501 -64.7123 43.409 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
39.0753 -51.3603 39.0253 
29.7749 -56.0189 53.7155 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
36.5833 -33.9736 42.9614 
27.283 -38.6322 57.6516 
15.3582 -47.3256 47.3451 
#

24.6585 -42.667 32.6549 
22.1666 -25.2803 36.591 
12.8662 -29.9389 51.2812 
15.3582 -47.3256 47.3451 
#

24.6243 -42.4402 32.709 
21.8898 -25.1814 37.0282 
12.6578 -30.2936 51.6103 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
10.0862 -33.8108 26.5301 
0.854297 -38.923 41.1122 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
12.8208 -51.0696 22.2109 
3.58884 -56.1818 36.793 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
27.3588 -59.699 28.3897 
18.1269 -64.8112 42.9718 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
39.1624 -51.0696 38.8878 
29.9304 -56.1818 53.4699 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
36.4278 -33.8108 43.207 
27.1959 -38.923 57.7891 
15.3924 -47.5524 47.291 
#

24.6243 -42.4402 32.709 
21.8898 -25.1814 37.0282 
12.6578 -30.2936 51.6103 
15.3924 -47.5524 47.291 
#

24.5869 -42.2152 32.768 
21.6117 -25.0962 37.4675 
12.4545 -30.6583 51.9315 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
9.9285 -33.6557 26.7793 
0.771308 -39.2178 41.2433 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
12.9038 -50.7748 22.0798 
3.74657 -56.3369 36.5438 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
27.5622 -59.3343 28.0685 
18.405 -64.8964 42.5325 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
39.2454 -50.7748 38.7567 
30.0882 -56.3369 53.2207 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
36.2701 -33.6557 43.4562 
27.1129 -39.2178 57.9202 
15.4297 -47.7774 47.232 
#

24.5869 -42.2152 32.768 
21.6117 -25.0962 37.4675 
12.4545 -30.6583 51.9315 
15.4297 -47.7774 47.232 
#

24.5464 -41.9921 32.832 
21.3325 -25.0245 37.9085 
12.2563 -31.0329 52.2445 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
9.76866 -33.5083 27.0318 
0.692477 -39.5167 41.3678 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
12.9826 -50.4759 21.9553 
3.90642 -56.4843 36.2913 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
27.7604 -58.9597 27.7555 
18.6842 -64.9681 42.0915 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
39.3242 -50.4759 38.6322 
30.248 -56.4843 52.9682 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
36.1103 -33.5083 43.7087 
27.0341 -39.5167 58.0447 
15.4702 -48.0005 47.168 
#

24.5464 -41.9921 32.832 
21.3325 -25.0245 37.9085 
12.2563 -31.0329 52.2445 
15.4702 -48.0005 47.168 
#

24.5028 -41.7711 32.9009 
21.0524 -24.9666 38.3509 
12.0634 -31.417 52.5492 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
9.6068 -33.3688 27.2874 
0.617857 -39.8193 41.4857 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
13.0572 -50.1733 21.8374 
4.06828 -56.6238 36.0357 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
27.9532 -58.5756 27.4508 
18.9643 -65.026 41.6491 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
39.3988 -50.1733 38.5143 
30.4099 -56.6238 52.7126 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
35.9484 -33.3688 43.9643 
26.9595 -39.8193 58.1626 
15.5139 -48.2215 47.0991 
#

24.5028 -41.7711 32.9009 
21.0524 -24.9666 38.3509 
12.0634 -31.417 52.5492 
15.5139 -48.2215 47.0991 
#

24.4561 -41.5522 32.9746 
20.7716 -24.9223 38.7944 
11.876 -31.8104 52.8452 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
9.44304 -33.2373 27.5461 
0.5475 -40.1254 41.5968 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
13.1276 -49.8672 21.7263 
4.23203 -56.7553 35.777 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
28.1406 -58.1821 27.1548 
19.2451 -65.0703 41.2056 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
39.4692 -49.8672 38.4032 
30.5736 -56.7553 52.4539 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
35.7846 -33.2373 44.223 
26.8891 -40.1254 58.2737 
15.5606 -48.4403 47.0254 
#

24.4561 -41.5522 32.9746 
20.7716 -24.9223 38.7944 
11.876 -31.8104 52.8452 
15.5606 -48.4403 47.0254 
#

24.4064 -41.3358 33.0532 
20.4902 -24.8919 39.2388 
11.6942 -32.2129 53.1324 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
9.2775 -33.1138 27.8076 
0.481453 -40.4349 41.7012 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
13.1936 -49.5577 21.6219 
4.39757 -56.8788 35.5155 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
28.3225 -57.7797 26.8676 
19.5264 -65.1007 40.7612 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
39.5352 -49.5577 38.2988 
30.7392 -56.8788 52.1924 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
35.6191 -33.1138 44.4845 
26.8231 -40.4349 58.3781 
15.6103 -48.6568 46.9468 
#

24.4064 -41.3358 33.0532 
20.4902 -24.8919 39.2388 
11.6942 -32.2129 53.1324 
15.6103 -48.6568 46.9468 
#

24.3536 -41.1218 33.1365 
20.2086 -24.8752 39.6837 
11.5181 -32.6241 53.4106 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
9.11028 -32.9985 28.0717 
0.419762 -40.7475 41.7986 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
13.2553 -49.2451 21.5245 
4.56479 -56.9941 35.2514 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
28.4986 -57.3684 26.5894 
19.8081 -65.1174 40.3163 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
39.5969 -49.2451 38.2014 
30.9064 -56.9941 51.9283 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
35.4519 -32.9985 44.7486 
26.7614 -40.7475 58.4755 
15.6631 -48.8708 46.8635 
#

24.3536 -41.1218 33.1365 
20.2086 -24.8752 39.6837 
11.5181 -32.6241 53.4106 
15.6631 -48.8708 46.8635 
#

24.2979 -40.9105 33.2246 
19.9268 -24.8723 40.1288 
11.3477 -33.0439 53.6797 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
8.94151 -32.8914 28.3383 
0.362469 -41.063 41.8891 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
13.3126 -48.9296 21.434 
4.73356 -57.1012 34.9848 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
28.669 -56.9487 26.3203 
20.0899 -65.1203 39.8712 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
39.6542 -48.9296 38.1109 
31.0752 -57.1012 51.6617 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
35.2831 -32.8914 45.0152 
26.7041 -41.063 58.566 
15.7188 -49.0821 46.7754 
#

24.2979 -40.9105 33.2246 
19.9268 -24.8723 40.1288 
11.3477 -33.0439 53.6797 
15.7188 -49.0821 46.7754 
#

24.2392 -40.702 33.3173 
19.645 -24.8831 40.5739 
11.1833 -33.4718 53.9393 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
8.7713 -32.7926 28.6071 
0.309614 -41.3812 41.9726 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
13.3655 -48.6114 21.3505 
4.90377 -57.2 34.716 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
28.8333 -56.5208 26.0607 
20.3717 -65.1094 39.4261 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
39.7071 -48.6114 38.0274 
31.2454 -57.2 51.3929 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
35.1129 -32.7926 45.284 
26.6512 -41.3812 58.6495 
15.7775 -49.2906 46.6827 
#

24.2392 -40.702 33.3173 
19.645 -24.8831 40.5739 
11.1833 -33.4718 53.9393 
15.7775 -49.2906 46.6827 
#

24.1776 -40.4964 33.4145 
19.3635 -24.9078 41.0185 
11.025 -33.9076 54.1894 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
8.59976 -32.7021 28.8781 
0.261232 -41.7019 42.049 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
13.4138 -48.2907 21.2741 
5.07531 -57.2905 34.445 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
28.9917 -56.085 25.8106 
20.6532 -65.0848 38.9815 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
39.7554 -48.2907 37.951 
31.4169 -57.2905 51.1219 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
34.9414 -32.7021 45.555 
26.6028 -41.7019 58.7259 
15.8391 -49.4962 46.5855 
#

24.1776 -40.4964 33.4145 
19.3635 -24.9078 41.0185 
11.025 -33.9076 54.1894 
15.8391 -49.4962 46.5855 
#

24.1132 -40.2939 33.5163 
19.0825 -24.9463 41.4624 
10.8728 -34.351 54.4298 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
8.42701 -32.6201 29.1509 
0.217358 -42.0248 42.1183 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
13.4577 -47.9678 21.2048 
5.24806 -57.3725 34.1722 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
29.1439 -55.6416 25.5702 
20.9342 -65.0463 38.5376 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
39.7993 -47.9678 37.8817 
31.5897 -57.3725 50.8491 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
34.7686 -32.6201 45.8278 
26.559 -42.0248 58.7952 
15.9035 -49.6987 46.4837 
#

24.1132 -40.2939 33.5163 
19.0825 -24.9463 41.4624 
10.8728 -34.351 54.4298 
15.9035 -49.6987 46.4837 
#

24.0459 -40.0947 33.6225 
18.802 -24.9984 41.9054 
10.7269 -34.8017 54.6603 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
8.25318 -32.5466 29.4255 
0.17802 -42.3498 42.1804 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
13.4971 -47.6428 21.1427 
5.42189 -57.446 33.8976 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
29.2898 -55.1909 25.3397 
21.2146 -64.9942 38.0946 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
39.8387 -47.6428 37.8196 
31.7635 -57.446 50.5745 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
34.5948 -32.5466 46.1024 
26.5196 -42.3498 58.8573 
15.9708 -49.8979 46.3775 
#

24.0459 -40.0947 33.6225 
18.802 -24.9984 41.9054 
10.7269 -34.8017 54.6603 
15.9708 -49.8979 46.3775 
#

23.9759 -39.8988 33.7331 
18.5224 -25.0643 42.347 
10.5873 -35.2594 54.8807 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
8.07837 -32.4815 29.7016 
0.143245 -42.6766 42.2354 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
13.5318 -47.316 21.0877 
5.5967 -57.511 33.6215 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
29.4294 -54.7332 25.1193 
21.4942 -64.9283 37.653 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
39.8734 -47.316 37.7646 
31.9383 -57.511 50.2984 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
34.42 -32.4815 46.3785 
26.4848 -42.6766 58.9123 
16.0408 -50.0938 46.2669 
#

23.9759 -39.8988 33.7331 
18.5224 -25.0643 42.347 
10.5873 -35.2594 54.8807 
16.0408 -50.0938 46.2669 
#

23.9032 -39.7064 33.848 
18.2439 -25.1439 42.787 
10.4542 -35.7237 55.091 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
7.90272 -32.4251 29.9791 
0.113059 -43.005 42.283 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
13.562 -46.9876 21.0401 
5.77236 -57.5675 33.344 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
29.5625 -54.2689 24.909 
21.7728 -64.8487 37.213 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
39.9036 -46.9876 37.717 
32.114 -57.5675 50.0209 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
34.2443 -32.4251 46.656 
26.4547 -43.005 58.9599 
16.1135 -50.2862 46.152 
#

23.9032 -39.7064 33.848 
18.2439 -25.1439 42.787 
10.4542 -35.7237 55.091 
16.1135 -50.2862 46.152 
#

23.8278 -39.5176 33.9671 
17.9665 -25.237 43.2251 
10.3277 -36.1944 55.2909 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
7.72633 -32.3773 30.2577 
0.0874807 -43.3347 42.3234 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
13.5876 -46.6579 20.9997 
5.94874 -57.6153 33.0654 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
29.689 -53.7981 24.7091 
22.0502 -64.7556 36.7749 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
39.9292 -46.6579 37.6766 
32.2903 -57.6153 49.7423 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
34.0679 -32.3773 46.9346 
26.4291 -43.3347 59.0003 
16.1889 -50.475 46.0329 
#

23.8278 -39.5176 33.9671 
17.9665 -25.237 43.2251 
10.3277 -36.1944 55.2909 
16.1889 -50.475 46.0329 
#

23.7497 -39.3325 34.0904 
17.6905 -25.3437 43.661 
10.2077 -36.6712 55.4803 
16.2669 -50.66 45.9096 
#

23.7497 -39.3325 34.0904 
7.54934 -32.3381 30.5372 
0.0665284 -43.6656 42.3565 
16.2669 -50.66 45.9096 
#

23.7497 -39.3325 34.0904 
13.6085 -46.327 20.9666 
6.12574 -57.6545 32.7859 
16.2669 -50.66 45.9096 
#

23.7497 -39.3325 34.0904 
29.809 -53.3214 24.5197 
22.3261 -64.6489 36.339 
16.2669 -50.66 45.9096 
#

23.7497 -39.3325 34.0904 
